,Time,User,Tweet
115,2022-11-28 23:58:25+00:00,toyokotoshi,"HEAT MAP-US major Index / Stocks (2022.11.28) 

https://t.co/wkb8iQUw1j 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ #アメリカ株  #VTI #VOO #QQQ #VT #GOOGL #APPL #高配当 #ETF #投資初心者 #投資家と繋がりたい  #投資家さんとつながりたい #投資初心者と繋がりたい https://t.co/luCYLjDtOo"
116,2022-11-28 23:56:48+00:00,TreyHometeam,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
117,2022-11-28 23:45:17+00:00,omgMisMD,Qs 🩸 #QQQ first big green Monday in awhile
118,2022-11-28 23:38:17+00:00,Michael81491472,"#테슬라,#애플 ,#QQQ,#SPY 등. 국내, #해외주식담보대출 신규 최저5.8~6.9% LTV45%-65%까지 하나증권 문의 010-8149-1472"
119,2022-11-28 23:36:04+00:00,NMinvestments,Final bear case for tomorrow using RSI TREND #spy #qqq #amc #gme $spy $qqq everytime it crosses back 5 months from now we get about 3.3% drop in two days. I would suspect we will see under 390 tomorrow or lower. Would love to see 385 https://t.co/9HxUWs7xqb
120,2022-11-28 23:30:09+00:00,AbuAhmad9193,"تحديث $QQQ #QQQ على الشارت اليومي..
صندوق #النازداك https://t.co/UtRLhTfPoO"
121,2022-11-28 22:58:07+00:00,NMinvestments,Posted this Sunday night and got shit on. I was told this is a “invalid move” #spy #qqq #stocks #amc #gme we will see. #FinTwit #finance #StockMarket #StockMarket #StocksToBuy https://t.co/ywietPBFbg
122,2022-11-28 22:54:24+00:00,SF8313,@themotleyfool This is fair value? I can post about 50 more of these from your services that look exactly the same. #qqq #vti https://t.co/L4KQ8IBLJM
123,2022-11-28 22:45:36+00:00,NMinvestments,On every retracement during this rally we have at least retraced to the .386 which would be 389 roughly. I can easily see this for tomorrow and if that breaks we’re going straight to 385. I expect a big move down tomorrow 2-4% red #spy #qqq #AMC #gme #stocks #StockMarket #ftx https://t.co/WAYv6G1S2k
124,2022-11-28 22:39:23+00:00,StocksAfterDark,$SPY #SPY $MSFT #MSFT $AAPL #AAPL $AMZN #AMZN $QQQ #QQQ Power of One and Sizing Consistency https://t.co/a2d3M9hXV2
125,2022-11-28 22:33:16+00:00,topstonks,"$QQQ working its way into the top 10 most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DCtZrsfVGH#qqq    #wallstreetbets  #stock https://t.co/YlloBFNDKa"
126,2022-11-28 22:16:58+00:00,HausTrades,"Scalp mode via Balance Method has arrived -- this is meant for the folks what like to trade the smaller rotations....hope it helps :)

#SPX #QQQ #OOTT #UB #YM https://t.co/FbVAjBvnIf"
127,2022-11-28 22:16:50+00:00,Fitzstock2004,"$spy $spx $es_f $comp $qqq $nq_f #spx #spy #es_f #comp #qqq #nq_f #stocks 
 -Daily chart close with notes 11/28/22 https://t.co/i6UWbDBNJh"
128,2022-11-28 22:01:55+00:00,CQGInc,"Today’s, 10 top/bottom percent net change performers in the #NASDAQ100 Index #Stocks #QQQ #NQ_F #NDX #NASDAQ $QQQ $PDD $NXPI https://t.co/snYYAUujXt"
129,2022-11-28 21:43:47+00:00,HuntingFinance,Market was bloody today #SPY #QQQ #DowJones
130,2022-11-28 21:33:51+00:00,RVHitchinPost,"#ETFs #SPY #QQQ #DIA #IWM #ES_F #VIX #DXY

If you watched the video release this weekend .... target for lower trade hit. Congrats to those who caught a piece of it. Look for a bounce in SPY tomorrow in the morning. https://t.co/sXQsW6kjFR"
131,2022-11-28 21:31:28+00:00,Ja______Ma,#SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/cDE4Zh1V2M
132,2022-11-28 21:27:06+00:00,MlndMathMoney,"RT @MindMathMoney: A new #StockMarket update is out! 

A storm is coming... 🌪️

YouTube Link: https://t.co/0xPcU2xv5t

$QQQ $NDX $SPX $SPY…"
133,2022-11-28 21:26:56+00:00,MlndMathMoney,"RT @MindMathMoney: ⏱️Is the #StockMarket about to flip?

Full YouTube Video: https://t.co/LdfsZ6D3Qr

#stockmarkets #stocks #NASDAQ #NASDAQ…"
134,2022-11-28 21:26:04+00:00,MlndMathMoney,"RT @MindMathMoney: #NASDAQ is approaching important resistance ~ 11600 - 11800

#NASDAQ100 #NDX #QQQ $NDX $QQQ https://t.co/63qMYqcoaH"
135,2022-11-28 21:25:15+00:00,BigPipN,#QQQ https://t.co/lxxQoYp6ET
136,2022-11-28 21:17:38+00:00,Powells_Friend,"Trading signals recap :

3rd NQ signal given today
LONG
40+ NQ handles and rising

#1 &amp; #2 signals gave you 160+ handles
Total today - 200 handles

#nq #ndx #spx #qqq #NQ_F #NQ_F $ndx $spx https://t.co/57RSHOKawg"
137,2022-11-28 21:12:35+00:00,PaulAsmar5,"ES SPY PM 11/28/22. Weak Longs shatter as we go trend day down &amp; back to... https://t.co/7U0lCEOp7E via @YouTube

Have a great night y’all. https://t.co/uxkBQYwDxN #ES_F #SPY #QQQ #NQ #RTY #IWM #windotrader #futures #options #stocks #daytrading #algothealligator"
138,2022-11-28 21:10:47+00:00,shoogahray,@PBInvesting All good! What’s the plan for tomorrow? Got some calls EOD #qqq
139,2022-11-28 21:09:32+00:00,Bolsafree,"Muy a la par los Índices USA y los ETFs... #NASDAQ100 #SP500 #DJI #Russell2000 #QQQ #SPY
Justo empieza la semana... Veremos como evoluciona!!!! https://t.co/rXZKAS5HOr"
140,2022-11-28 21:01:08+00:00,kedoulianghua,"Day_Trade_Signal
Long-short signal for 2022-11-29 is:+0
The number means signal strength,which start from 0 to 10.
+ stand for long; - stand for short
Only applicable for QQQ,TQQQ,SQQQ,NQ,MNQ,etc
#QQQ #DayTrading"
141,2022-11-28 21:00:18+00:00,trendalertsx,"📈 $QQQ Bull Swing Signal 📈

🚀 Over 90% of InsiderFinance indicators predict bull trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9B6FB

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/iNYmxAHDv3"
142,2022-11-28 20:58:44+00:00,_Trade_Nation,Caught some #qqq $qqq on the up but had to scramble out bc feds started speaking. Switched it up and got some #spy $spy on the way down. https://t.co/uEGMozsbXX
143,2022-11-28 20:37:43+00:00,PointBlank_Algo,"$SPX $DJIA $NDX

Stocks in positive territory today

It always pays to know which stocks are gaining on a day like today

#trading $WYNN $SHOP $PDD $TCOM
$SPY $QQQ $IWM $DIA #ES_F #OPTIONS #DAYTRADING  #SPX #QQQ https://t.co/xIvQ84z5uC"
144,2022-11-28 20:33:48+00:00,Admiral_Tiko,"RT @HamzeiAnalytics: Proactive #Market #Timing &amp; PMT Pro Members

Issue #368 is in deck

should up in 10 minutes

wait for @Admiral_Tiko co…"
145,2022-11-28 20:33:27+00:00,HA_Free_Trials,"RT @HamzeiAnalytics: Proactive #Market #Timing &amp; PMT Pro Members

Issue #368 is in deck

should up in 10 minutes

wait for @Admiral_Tiko co…"
146,2022-11-28 20:32:59+00:00,uCloudify,"RT @HamzeiAnalytics: Proactive #Market #Timing &amp; PMT Pro Members

Issue #368 is in deck

should up in 10 minutes

wait for @Admiral_Tiko co…"
147,2022-11-28 20:32:54+00:00,HamzeiAnalytics,"Proactive #Market #Timing &amp; PMT Pro Members

Issue #368 is in deck

should up in 10 minutes

wait for @Admiral_Tiko command

#SPX #SPY #NDX #QQQ"
148,2022-11-28 20:17:41+00:00,Admiral_Tiko,"CURRENT
Lowry Up and Down Volume Ratios for #NYSE, #NASDAQ  &amp; #RUT 

@Norseman1
@WalterDeemer
@MarketTells

#RUT #SPY #QQQ #IWM #ES_F #NQ_F #RTY_F

MUST READ:  https://t.co/LN9vkTAuix https://t.co/hIseLzC3lI"
149,2022-11-28 19:41:05+00:00,Powells_Friend,"Trading signals recap :

2nd NQ signals given today
SHORT 
80+ NQ handles 

First signal also 85+ handles
Total 160 plus today

#nq #ndx #spx #qqq #NQ_F #NQ_F $ndx $spx https://t.co/8oA0zv0oG9"
150,2022-11-28 19:01:39+00:00,OptionsDecipher,"#ES_F Back in range. Unable to breakout. 3960/70 needs to hold or we see 3900/20 

#SPX #SPY #QQQ #AAPL #TSLA https://t.co/VBafEvZDf5"
151,2022-11-28 18:53:47+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/IbQGzKKnIR
152,2022-11-28 18:50:35+00:00,ViverosPeralta,RT @inv_redondas: #QQQ 👇 https://t.co/ACFIu7Qb8R
153,2022-11-28 18:41:51+00:00,reciknows,"RT @reciknows: $QQQ Weekly. Falling wedge formed as #QQQ reclaims 200sma (needs to hold &gt; 277)  

$NDX $NQ_F $XLK #SPY #Nasdaq $AAPL $MSFT…"
154,2022-11-28 18:23:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/SYXMjNkRxb
155,2022-11-28 18:14:29+00:00,quinninvest,Not convinced in todays downward price action. Volume is light after the holiday long weekend. Let's see how the rest of the week plays out. #SPY #QQQ #SMH #IWM #IYT #DIA #DowJones #NASDAQ #trading #investing #stock market
156,2022-11-28 18:00:22+00:00,trendalertsx,"🚨 $QQQ Trend Change Alert 🚨

📉 Over 60% of InsiderFinance indicators predict bear trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9B6FB

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/CSyGAoKIx1"
157,2022-11-28 17:59:24+00:00,NMinvestments,All the guys shittin on me and others for the 2008 fractal comparison will eat crow. No one said it would be EXACTLY like 08. But be warned it’s all lining up. Prepare. #spy #qqq #stock #stockmarketcrash no Santa rally #amc #gme
158,2022-11-28 17:57:16+00:00,inv_redondas,#QQQ 👇 https://t.co/ACFIu7Qb8R
159,2022-11-28 17:54:59+00:00,InvestingAngles,#Nasdaq = Micro Path = 28.11.2022 $NDX #NDX #NQ $QQQ #QQQ #trading https://t.co/8P9634bT2M
160,2022-11-28 17:33:23+00:00,Crypt0_2023,"RT @OptionsDecipher: TRADE ALERT 🚨 👇

#QQQ 287C 12/2 @ 2.59

#SPY #AAPL #TSLA #SNOW"
161,2022-11-28 17:30:14+00:00,CMPTrading_97,"$ES $NQ 4HR charts 

No clear direction as of yet

Pays to sit still in these market structures

#ES_F #NQ_F $ES $NQ $ES_F $NQ_F #SPY #SPX #QQQ #US100 #US500 https://t.co/tutXuXtJjx"
162,2022-11-28 17:28:37+00:00,Powells_Friend,"Trading signals recap :

1 NQ signals given today

SHORT 

85+ NQ handles 

#nq #ndx #spx #qqq #NQ_F #NQ_F $ndx $spx https://t.co/GHINWCJ5F0"
163,2022-11-28 17:19:58+00:00,OptionsDecipher,"TRADE ALERT 🚨 👇

#QQQ 287C 12/2 @ 2.59

#SPY #AAPL #TSLA #SNOW"
164,2022-11-28 17:00:51+00:00,trendalertsx,"🚨 $QQQ Trend Change Alert 🚨

📈 Over 60% of InsiderFinance indicators predict bull trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9B6FB

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/vzcbLdmF9X"
165,2022-11-28 16:48:20+00:00,mDull618,"Rendimiento porcentual acumulado #QQQ  vs TOP10.
#AAPL #MSFT #GOOG #AMZN #TSLA #NVDA #META #AVGO  #COST
#trading https://t.co/COpjCCaRPn"
166,2022-11-28 16:41:39+00:00,OptionsDecipher,"#ES_F Choppy start to the week. 
PMI + POWELL this week. Earnings I’m watching are #CRM #CRWD #SNOW 

#SPY #QQQ #AAPL #TSLA #SPX"
167,2022-11-28 16:16:31+00:00,ManseSin,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
168,2022-11-28 16:05:19+00:00,stem_ai,RT @itseyon: Too much going on this week to gamble 💯👀🚣🏽‍♂️ #MorningMarketConversation #stocks #trading #STEM #Engineering #money #books #st…
169,2022-11-28 16:04:44+00:00,next2020japan,"#米国ETF #QQQ 買ってる人いますか？
どうですか？　まだまだあがるのか、今が頂点なのか"
170,2022-11-28 16:02:12+00:00,WithJrh,$QQQ $285 Puts 11/28 Exp (Today) @ $1.01 per Contract. This will be a Day Trade. #OptionsTrading #Robinhood #QQQ https://t.co/AYcMEbQ8Ko
171,2022-11-28 15:54:47+00:00,OutsideInTrader,"1st buy zone touched. Long ES 3995

#Futures #daytrade #ES_F #TradingView #trading #QQQ"
172,2022-11-28 15:43:42+00:00,0xsunilpatel,"RT @McbossCapital: #StockMarket Weekly recap video ending November 25, 2022 https://t.co/NGroBYp3Zj  
#Stocks #markets #investing #investme…"
173,2022-11-28 15:35:00+00:00,mista82u,"$SPY Flow 12/2 exp

#OptionsTrading #stocks #stockmarkets #optiontrading 
#SPY #QQQ #TSLA #MSFT #AAPL #AMZN https://t.co/kLmPZkvr2P"
174,2022-11-28 15:31:34+00:00,Maxenceww,"#SP500 #QQQ On trouve de belles actions individuelles qui superforme le marché, cependant, on doit d'abord casser la résistance oblique baissière avant de penser à des achats à moyen long terme. https://t.co/jyTC5kNrRR"
175,2022-11-28 14:55:48+00:00,McbossCapital,"#StockMarket Weekly recap video ending November 25, 2022 https://t.co/NGroBYp3Zj  
#Stocks #markets #investing #investment #STOCKTRADING #trading #DAYTRADING 
@IBDinvestors @MarketSmith #DowJones #DJIA $DIA #SP500 #SPX #NASDAQ #QQQ $XLE $SMH $IBB $SMCI $TSLA"
176,2022-11-28 14:51:04+00:00,JoeRakestraw,"RT @KR_Capital: Will Santa be bringing investors gifts or coal? #SPX #qqq

https://t.co/eodeA2FXRE

@moneyisprinted @JoeRakestraw https://t…"
177,2022-11-28 14:48:51+00:00,_Trade_Nation,#qqq $qqq quick gap fill. https://t.co/0MKIb7fvVs
178,2022-11-28 14:46:17+00:00,ProfitRocketc,RT @JSaibu: I remember when people said I only make 10 percent gains 🤣🤣🤣🤣| Welp….. how about them apples 🍏🍏🍏🍏| All called in @ProfitRocketc…
179,2022-11-28 14:46:01+00:00,Sevenvmx,RT @JSaibu: I remember when people said I only make 10 percent gains 🤣🤣🤣🤣| Welp….. how about them apples 🍏🍏🍏🍏| All called in @ProfitRocketc…
180,2022-11-28 14:42:02+00:00,StevieGhandiz,"equities completely out of whack.
price &amp; vol make no sense.

gluck with that. 

#spx #qqq"
181,2022-11-28 14:37:42+00:00,abuyoussef911,"RT @whynotoption: #ES #qqq #spx #spy #option #السوق_الامريكي 

شرح لطريقة المتاجرة بناءا على الدايفرجنس بين الفيوتشر والمؤشر حسب طلب بعض ال…"
182,2022-11-28 14:35:58+00:00,JSaibu,I remember when people said I only make 10 percent gains 🤣🤣🤣🤣| Welp….. how about them apples 🍏🍏🍏🍏| All called in @ProfitRocketc let’s goooooooooo @Sevenvmx #spy #qqq https://t.co/qnPlmhwTh2
183,2022-11-28 14:31:54+00:00,Ja______Ma,#SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/K74XpCV52G
184,2022-11-28 14:25:12+00:00,InvestiQuant,"The markets are starting the week lower, let's see what that has led to. #ES_F #SPY #SPX #MES_F #RTY_F #QQQ #NQ_F #MNQ_F #YM_F #Trading  #DayTrading   

https://t.co/4YrP5fa1Q9"
185,2022-11-28 14:24:44+00:00,PointBlank_Algo,"$AAPL

Wedge is set to break today. #AAPL down -2.06% in premarket.

China's protest black swan will unexpectedly hurt many

#AAPL $FAANG #FAANG $SPX $ES $SPY #ES_F #SPY  #SPX #trading #options #daytrading #QQQ $QQQ $NDX #NQ_F #NDX https://t.co/NUhpyUSlds"
186,2022-11-28 14:23:58+00:00,NMinvestments,Bulls tried to rip me on this one. #spy #qqq #market not surprised. #amc #gme https://t.co/obChtkaA3R
187,2022-11-28 14:23:09+00:00,0nlyriisk,"$ES_F 11/28/2022 Daily Levels 

#QQQ #SPY #SPX #DayTrading https://t.co/V2UqyCQojR"
188,2022-11-28 14:20:09+00:00,moneyisprinted,"RT @KR_Capital: Will Santa be bringing investors gifts or coal? #SPX #qqq

https://t.co/eodeA2FXRE

@moneyisprinted @JoeRakestraw https://t…"
189,2022-11-28 14:19:04+00:00,KR_Capital,"RT @KR_Capital: Will Santa be bringing investors gifts or coal? #SPX #qqq

https://t.co/eodeA2FXRE

@moneyisprinted @JoeRakestraw https://t…"
190,2022-11-28 14:18:53+00:00,KR_Capital,"Will Santa be bringing investors gifts or coal? #SPX #qqq

https://t.co/eodeA2FXRE

@moneyisprinted @JoeRakestraw https://t.co/VCPeJG9wsQ"
191,2022-11-28 14:16:36+00:00,q68166618,#qqqqqqqqq ffffff hhhh #qqq jjjj kkk bbbb ggggggg #ddddd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
192,2022-11-28 14:16:36+00:00,q68166618,#qqqqqqqqq ffffff hhhh #qqq jjjj kkk bbbb ggggggg #ddddd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
193,2022-11-28 14:11:16+00:00,juCa0514,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
194,2022-11-28 14:09:54+00:00,itseyon,Too much going on this week to gamble 💯👀🚣🏽‍♂️ #MorningMarketConversation #stocks #trading #STEM #Engineering #money #books #stockmarket #optionstrading #NAS100 #QQQ  #investing #SPX500 #SPY #puts #calls #ForeverSlowStroking #EyonBryant #YKM https://t.co/kUijUbvTZ2
195,2022-11-28 14:01:58+00:00,Yeahsowhat2,"RT @StocksAfterDark: $SPY #SPY

C&gt;400.5 / 401 / 401.6 / 401.8 / 402.2 / 402.5
P&lt;399 / 397

SAD Pivot Zones: 396.6 - 397.1 / 398 - 398.5 / 4…"
196,2022-11-28 14:01:18+00:00,StocksAfterDark,"$SPY #SPY

C&gt;400.5 / 401 / 401.6 / 401.8 / 402.2 / 402.5
P&lt;399 / 397

SAD Pivot Zones: 396.6 - 397.1 / 398 - 398.5 / 400.3 - 401 / 402.45 - 403.15

Channels: 393 - 402 / 390 / 405

$MSFT #MSFT $AAPL #AAPL $AMZN #AMZN $QQQ #QQQ https://t.co/80rBmG8817"
197,2022-11-28 14:00:38+00:00,stockbell8145,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
198,2022-11-28 13:40:38+00:00,Elina14771525,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
199,2022-11-28 13:38:08+00:00,investment_a1,Generational buy opportunity. Specially on margin ☺️ $SPY $QQQ #SPY #QQQ https://t.co/nNBHBhRkMd
200,2022-11-28 13:35:48+00:00,paydaystocks,"Learn how to establish a simple, consistent trading plan to help you achieve astronomical growth - Join the Live Trade Calls with Ryan Jones. https://t.co/z4Jv7LofeM https://t.co/TmJKXX50ND #SPY #QQQ #IWM $ARGUW $NDACW $EVLV"
201,2022-11-28 13:33:42+00:00,radialharbi8,"RT @whynotoption: #ES #qqq #spx #spy #option #السوق_الامريكي 

شرح لطريقة المتاجرة بناءا على الدايفرجنس بين الفيوتشر والمؤشر حسب طلب بعض ال…"
202,2022-11-28 13:33:19+00:00,houseofkoro,"#QQQ #Trading #Plan
BULLS: Longs möchten PML 283.50 verteidigen um über PMH 285 zu pushen. Danach 287-&gt;289-&gt; 291
BEARS: Shorts möchten PMH 285 verteidigen um unter PML 283.50 zu pushen. Danach 281-&gt;278-&gt;276
#TSLA #AAPL #NVDA https://t.co/0pboNApJd3"
203,2022-11-28 13:26:55+00:00,Tomi_l33,"RT @Logan1Snow: $SPY $QQQ #SPY #QQQ 

Lookin' a bit #SHORT today 🩸📉

#china #StockMarket #careful"
204,2022-11-28 13:23:34+00:00,topstonks,"$QQQ working its way into the top 20 most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DCtZrrXMsz#qqq    #wallstreetbets  #investors https://t.co/2mAucdxrac"
205,2022-11-28 13:20:12+00:00,InvestiQuant,"The markets are starting the week lower, let's see what that has led to. #ES_F #SPY #SPX #MES_F #RTY_F #QQQ #NQ_F #MNQ_F #YM_F #iQDiscover #Trading  #DayTrading   

https://t.co/4YrP5eSqYB"
206,2022-11-28 13:15:35+00:00,west_miner,"RT @BlindJedi2: Weekly ranges 11/28-12/2 for $SPY $QQQ $TQQQ $SQQQ
#daytrading  #futurestrading #Futures #stocks #StockMarket #NASDAQ #NYSE…"
207,2022-11-28 13:13:36+00:00,PaulAsmar5,"ES SPY AM 11/28/22. ISDD. Go with it &amp; monitor for continuation or LACK ... https://t.co/voVLMbcBmF via @YouTube

Have a great week Traders! https://t.co/uxkBQYwDxN #ES_F #SPY #QQQ #NQ #RTY #IWM #windotrader #futures #options #stocks #daytrading #algothealligator"
208,2022-11-28 13:10:41+00:00,OutsideInTrader,"Here is where i am looking to take trades today.

#Futures #daytrade #ES_F #TradingView #trading #QQQ https://t.co/eCEayKgf6d"
209,2022-11-28 13:10:00+00:00,BlindJedi2,"Weekly ranges 11/28-12/2 for $SPY $QQQ $TQQQ $SQQQ
#daytrading  #futurestrading #Futures #stocks #StockMarket #NASDAQ #NYSE #Daytradetheworld #TraderTVLive #ES_F #nq #SPY #QQQ  #tqqq  #sqqq https://t.co/owvqngHOOU"
